user_id,age,gender,channel,vip_grade,total_spent,order_count,recency,churn
u_01358,27.0,M,WEB,2.0,697231.0,9,28,0
u_01359,41.0,F,WEB,2.0,335085.0,4,230,0
u_01360,34.0,F,REFERRAL,5.0,2465666.0,26,0,0
u_01361,48.0,F,WEB,2.0,997478.0,10,0,0
u_01362,42.0,M,MOBILE,0.0,748714.0,11,85,0
u_01363,33.0,F,APP,1.0,889388.0,9,89,0
u_01364,29.0,F,APP,1.0,281509.0,4,80,1
u_01365,31.0,M,WEB,0.0,116656.0,1,44,1
u_01366,43.0,M,MOBILE,0.0,77568.0,1,21,0
u_01367,40.0,M,AD,3.0,1145040.0,15,93,0
u_01368,26.0,F,REFERRAL,1.0,171633.0,3,19,0
u_01369,41.0,F,WEB,1.0,666460.0,8,80,0
u_01370,35.0,F,APP,0.0,159285.0,4,15,1
u_01371,20.0,M,APP,1.0,621756.0,6,0,0
u_01372,51.0,M,WEB,0.0,295203.0,5,31,0
u_01373,24.0,M,APP,0.0,395358.0,8,27,0
u_01374,46.0,M,REFERRAL,2.0,743130.0,13,0,0
u_01375,29.0,M,APP,0.0,156694.0,2,63,0
u_01376,27.0,M,MOBILE,2.0,719563.0,10,22,0
u_01377,32.0,M,MOBILE,3.0,708659.0,13,0,0
u_01378,20.0,F,REFERRAL,0.0,59827.0,1,45,1
u_01379,45.0,F,WEB,0.0,453804.0,10,118,0
u_01380,29.0,M,APP,1.0,199791.0,3,76,0
u_01381,55.0,F,MOBILE,1.0,236584.0,3,0,0
u_01382,26.0,F,MOBILE,2.0,786444.0,10,0,0
u_01383,20.0,F,MOBILE,0.0,117439.0,1,58,1
u_01384,20.0,M,MOBILE,2.0,401245.0,9,2,0
u_01385,40.0,M,MOBILE,0.0,529604.0,7,7,0
u_01386,29.0,M,APP,1.0,1061701.0,13,0,0
u_01387,34.0,M,MOBILE,0.0,599963.0,7,0,0
u_01388,39.0,F,MOBILE,3.0,881038.0,14,0,0
u_01389,35.0,M,WEB,0.0,30000.0,2,0,0
u_01390,35.0,M,WEB,2.0,404015.0,10,9,0
u_01391,35.0,M,MOBILE,1.0,411156.0,4,0,1
u_01392,45.0,F,WEB,0.0,229107.0,3,0,0
u_01393,24.0,F,REFERRAL,1.0,827356.0,10,20,0
u_01394,39.0,F,WEB,3.0,315810.0,11,111,0
u_01395,35.0,F,,4.0,1123033.0,12,0,0
u_01396,35.0,M,MOBILE,0.0,242600.0,3,0,0
u_01397,43.0,M,APP,0.0,205066.0,9,0,0
u_01398,37.0,M,MOBILE,0.0,187498.0,2,149,1
u_01399,36.0,M,REFERRAL,3.0,2351518.0,23,0,0
u_01400,22.0,M,MOBILE,1.0,479830.0,7,8,0
u_01401,62.0,M,APP,1.0,1639739.0,25,22,0
u_01402,38.0,M,REFERRAL,1.0,1005875.0,12,22,0
u_01403,51.0,F,MOBILE,1.0,260426.0,7,0,0
u_01404,42.0,M,REFERRAL,0.0,237532.0,3,33,0
u_01405,54.0,M,WEB,1.0,438554.0,10,58,0
u_01406,55.0,F,MOBILE,1.0,212274.0,3,0,0
u_01407,55.0,F,AD,5.0,588611.0,21,0,0
u_01408,20.0,F,AD,0.0,777649.0,7,74,0
u_01409,38.0,F,AD,2.0,687364.0,12,16,0
u_01410,45.0,F,APP,2.0,1066488.0,13,50,0
u_01411,44.0,F,WEB,1.0,303251.0,7,37,0
u_01412,30.0,F,MOBILE,2.0,729493.0,8,42,0
u_01413,34.0,M,APP,0.0,446434.0,11,28,0
u_01414,21.0,M,WEB,3.0,502786.0,13,15,0
u_01415,25.0,M,MOBILE,0.0,64544.0,2,32,0
u_01416,25.0,F,WEB,0.0,344306.0,4,49,0
u_01417,44.0,M,MOBILE,0.0,725841.0,11,44,0
u_01418,35.0,F,REFERRAL,0.0,60559.0,1,1,1
u_01419,31.0,M,APP,0.0,765408.0,7,0,0
u_01420,46.0,M,MOBILE,0.0,147056.0,2,24,0
u_01421,26.0,F,REFERRAL,1.0,331433.0,4,0,0
u_01422,29.0,F,APP,2.0,471588.0,5,66,0
u_01423,36.0,M,APP,0.0,271082.0,4,37,0
u_01424,50.0,F,REFERRAL,0.0,66381.0,1,24,0
u_01425,33.0,F,WEB,0.0,82367.0,2,23,0
u_01426,37.0,F,REFERRAL,3.0,699288.0,11,18,0
u_01427,48.0,F,APP,2.0,255999.0,6,73,0
u_01428,42.0,M,MOBILE,0.0,277939.0,4,21,0
u_01429,42.0,F,APP,1.0,534130.0,9,56,0
u_01430,25.0,F,AD,2.0,891670.0,9,0,0
u_01431,33.0,F,WEB,1.0,1058411.0,15,27,0
u_01432,45.0,M,APP,1.0,,8,3,0
u_01433,41.0,M,WEB,0.0,441086.0,7,40,1
u_01434,30.0,M,WEB,0.0,69301.0,4,86,0
u_01435,29.0,M,AD,1.0,333035.0,8,33,0
u_01436,35.0,F,WEB,0.0,279627.0,3,25,1
u_01437,42.0,M,MOBILE,1.0,431598.0,6,0,0
u_01438,21.0,F,WEB,2.0,413962.0,11,0,0
u_01439,36.0,M,REFERRAL,1.0,97050.0,3,51,1
u_01440,47.0,M,APP,0.0,131464.0,7,22,0
u_01441,46.0,F,REFERRAL,3.0,1459010.0,12,0,0
u_01442,32.0,F,MOBILE,1.0,325082.0,3,70,0
u_01443,49.0,M,APP,1.0,876325.0,10,31,0
u_01444,48.0,F,APP,5.0,2066913.0,25,0,0
u_01445,39.0,M,AD,0.0,886152.0,12,98,0
u_01446,35.0,F,MOBILE,0.0,125686.0,4,57,1
u_01447,53.0,F,WEB,2.0,710664.0,7,14,0
u_01448,20.0,F,WEB,2.0,1258063.0,11,0,1
u_01449,43.0,M,MOBILE,4.0,742196.0,12,15,0
u_01450,,F,WEB,0.0,646014.0,8,4,1
u_01451,51.0,F,WEB,1.0,1180736.0,12,36,0
u_01452,45.0,F,MOBILE,0.0,223597.0,3,50,1
u_01453,20.0,F,AD,1.0,423524.0,4,0,0
u_01454,35.0,M,APP,0.0,786369.0,11,41,0
u_01455,31.0,M,APP,1.0,441046.0,4,166,1
u_01456,44.0,M,MOBILE,4.0,1075000.0,11,50,0
u_01457,43.0,M,MOBILE,1.0,942936.0,10,65,1
u_01458,25.0,F,APP,0.0,761302.0,6,40,0
u_01459,23.0,F,REFERRAL,0.0,3684.0,0,57,1
u_01460,37.0,F,MOBILE,0.0,307089.0,4,41,1
u_01461,40.0,F,WEB,1.0,469700.0,13,39,0
u_01462,46.0,M,APP,1.0,485294.0,7,51,0
u_01463,42.0,M,MOBILE,1.0,216184.0,5,16,0
u_01464,29.0,F,APP,1.0,295172.0,5,71,0
u_01465,43.0,F,WEB,0.0,747062.0,15,40,0
u_01466,42.0,M,MOBILE,2.0,952758.0,11,102,0
u_01467,49.0,M,AD,2.0,892719.0,10,67,0
u_01468,49.0,F,MOBILE,0.0,154343.0,4,5,1
u_01469,24.0,M,WEB,0.0,701566.0,7,20,0
u_01470,36.0,F,MOBILE,0.0,2292.0,0,154,1
u_01471,31.0,M,WEB,0.0,85661.0,1,0,0
u_01472,27.0,F,MOBILE,1.0,85994.0,1,14,0
u_01473,48.0,F,MOBILE,0.0,330735.0,7,36,0
u_01474,45.0,F,APP,1.0,450100.0,9,71,0
u_01475,20.0,F,MOBILE,0.0,734768.0,16,50,0
u_01476,42.0,M,APP,0.0,627964.0,6,22,0
u_01477,52.0,M,APP,1.0,387227.0,5,1,0
u_01478,45.0,F,MOBILE,0.0,646470.0,6,95,1
u_01479,44.0,F,WEB,0.0,212559.0,4,51,1
u_01480,42.0,F,APP,1.0,354308.0,6,29,0
u_01481,40.0,F,MOBILE,1.0,325224.0,4,31,0
u_01482,36.0,M,APP,0.0,859845.0,9,112,1
u_01483,25.0,F,WEB,0.0,93092.0,1,64,1
u_01484,34.0,M,APP,0.0,74029.0,1,0,1
u_01485,44.0,M,REFERRAL,2.0,1357863.0,13,2,0
u_01486,23.0,M,WEB,2.0,1477898.0,19,48,0
u_01487,36.0,M,WEB,0.0,348671.0,5,97,1
u_01488,24.0,M,MOBILE,0.0,643822.0,9,53,1
u_01489,21.0,M,WEB,3.0,1287292.0,20,0,0
u_01490,49.0,F,WEB,2.0,950533.0,8,56,0
u_01491,32.0,F,APP,3.0,195000.0,13,0,0
u_01492,31.0,M,WEB,0.0,1151862.0,10,2,0
u_01493,30.0,M,MOBILE,0.0,172142.0,3,0,0
u_01494,48.0,M,REFERRAL,1.0,1892117.0,20,112,0
u_01495,49.0,F,REFERRAL,1.0,623159.0,9,0,0
u_01496,36.0,F,MOBILE,1.0,1256126.0,13,0,0
u_01497,32.0,F,WEB,0.0,379832.0,5,16,1
u_01498,24.0,F,MOBILE,0.0,407932.0,5,111,1
u_01499,54.0,M,WEB,1.0,3839.0,0,0,0
u_01500,20.0,F,AD,0.0,237431.0,7,36,0
u_01501,26.0,M,AD,2.0,278742.0,8,0,0
u_01502,35.0,M,WEB,0.0,708012.0,7,163,1
u_01503,35.0,F,MOBILE,2.0,780500.0,14,74,0
u_01504,59.0,M,APP,0.0,538909.0,7,14,0
u_01505,48.0,F,REFERRAL,1.0,257166.0,3,35,0
u_01506,41.0,M,AD,0.0,780377.0,14,0,0
u_01507,20.0,M,MOBILE,0.0,202740.0,2,0,0
u_01508,20.0,M,MOBILE,2.0,467109.0,6,0,1
u_01509,37.0,M,MOBILE,1.0,533348.0,7,78,0
u_01510,42.0,F,APP,2.0,6751730.0,9,0,0
u_01511,25.0,F,REFERRAL,0.0,1248.0,0,33,1
u_01512,30.0,M,AD,0.0,456831.0,7,80,0
u_01513,49.0,F,WEB,0.0,717434.0,6,31,1
u_01514,31.0,M,WEB,3.0,1106009.0,28,8,0
u_01515,33.0,F,APP,3.0,1017889.0,15,36,0
u_01516,41.0,F,MOBILE,0.0,207410.0,2,89,1
u_01517,38.0,F,WEB,1.0,382594.0,5,0,0
u_01518,35.0,M,REFERRAL,3.0,1789723.0,19,0,0
u_01519,39.0,M,WEB,0.0,271738.0,4,49,0
u_01520,35.0,F,APP,1.0,581642.0,6,31,0
u_01521,21.0,F,WEB,3.0,667844.0,9,0,0
u_01522,20.0,F,REFERRAL,2.0,463477.0,11,46,0
u_01523,26.0,M,WEB,2.0,568893.0,16,90,1
u_01524,28.0,F,WEB,2.0,375329.0,8,0,0
u_01525,34.0,F,WEB,0.0,1269800.0,11,113,0
u_01526,41.0,M,MOBILE,0.0,247342.0,3,0,0
u_01527,20.0,M,MOBILE,0.0,522700.0,9,104,1
u_01528,35.0,F,AD,0.0,407382.0,7,0,0
u_01529,59.0,M,APP,1.0,162200.0,8,23,0
u_01530,44.0,M,WEB,0.0,695033.0,8,134,1
u_01531,20.0,F,APP,2.0,1041102.0,12,35,0
u_01532,55.0,M,WEB,2.0,433094.0,8,0,0
u_01533,21.0,M,MOBILE,2.0,541990.0,10,35,1
u_01534,41.0,F,AD,2.0,874463.0,15,2,1
u_01535,43.0,F,REFERRAL,1.0,660259.0,6,0,0
u_01536,48.0,F,APP,1.0,255684.0,11,32,0
u_01537,22.0,F,APP,4.0,1142649.0,13,0,0
u_01538,42.0,F,MOBILE,1.0,698800.0,9,47,0
u_01539,39.0,M,WEB,1.0,152895.0,4,3,1
u_01540,29.0,F,MOBILE,1.0,400244.0,7,0,0
u_01541,40.0,M,MOBILE,2.0,395151.0,10,30,0
u_01542,20.0,F,REFERRAL,3.0,630451.0,9,65,0
u_01543,37.0,M,MOBILE,0.0,182303.0,3,62,1
u_01544,32.0,F,APP,1.0,652645.0,10,79,0
u_01545,42.0,F,APP,0.0,1098650.0,9,42,0
u_01546,27.0,M,APP,3.0,252720.0,5,0,0
u_01547,20.0,F,WEB,2.0,165894.0,10,12,0
u_01548,56.0,M,WEB,1.0,618949.0,9,67,0
u_01549,23.0,M,MOBILE,1.0,81162.0,1,5,1
u_01550,25.0,M,MOBILE,0.0,693117.0,6,6,0
u_01551,54.0,M,WEB,0.0,513573.0,6,274,1
u_01552,29.0,M,MOBILE,2.0,502064.0,6,0,0
u_01553,46.0,M,WEB,5.0,574692.0,16,0,0
u_01554,45.0,F,WEB,0.0,1098136.0,13,140,0
u_01555,39.0,M,MOBILE,1.0,917124.0,11,62,0
u_01556,27.0,M,MOBILE,4.0,1717334.0,16,12,0
u_01557,46.0,F,APP,2.0,1055900.0,13,16,0
u_01558,20.0,M,MOBILE,0.0,116741.0,2,15,1
u_01559,31.0,F,WEB,2.0,578526.0,8,0,0
u_01560,34.0,F,APP,0.0,316543.0,4,142,1
u_01561,42.0,M,WEB,1.0,62231.0,4,38,0
u_01562,23.0,F,WEB,0.0,206415.0,5,48,0
u_01563,20.0,M,WEB,0.0,581489.0,7,103,1
u_01564,27.0,M,WEB,0.0,108922.0,1,51,0
u_01565,40.0,F,WEB,0.0,484105.0,7,97,0
u_01566,41.0,M,REFERRAL,0.0,201611.0,2,42,0
u_01567,20.0,M,MOBILE,1.0,788689.0,13,101,0
u_01568,57.0,F,WEB,0.0,165351.0,2,47,0
u_01569,27.0,M,REFERRAL,1.0,1082846.0,15,47,0
u_01570,33.0,M,APP,0.0,367957.0,5,0,0
u_01571,37.0,M,REFERRAL,1.0,414131.0,4,0,0
u_01572,39.0,M,WEB,0.0,410875.0,7,83,0
u_01573,39.0,F,WEB,1.0,108452.0,2,26,1
u_01574,36.0,M,APP,3.0,2076225.0,37,119,0
u_01575,50.0,M,MOBILE,1.0,317243.0,3,97,0
u_01576,52.0,M,WEB,5.0,1887296.0,16,0,0
u_01577,50.0,M,WEB,4.0,1821740.0,18,0,1
u_01578,48.0,F,MOBILE,0.0,145550.0,2,28,0
u_01579,48.0,F,APP,0.0,314116.0,4,38,0
u_01580,38.0,M,WEB,3.0,934606.0,11,0,0
u_01581,42.0,M,MOBILE,0.0,413572.0,5,145,0
u_01582,24.0,F,REFERRAL,0.0,602491.0,6,0,0
u_01583,20.0,F,WEB,1.0,516456.0,8,34,0
u_01584,53.0,M,MOBILE,0.0,836015.0,12,25,0
u_01585,40.0,F,MOBILE,0.0,393429.0,5,20,1
u_01586,40.0,M,WEB,2.0,550780.0,11,0,0
u_01587,30.0,F,WEB,0.0,328701.0,3,178,1
u_01588,50.0,M,WEB,0.0,542963.0,13,2,0
u_01589,36.0,M,WEB,0.0,3351.0,0,94,1
u_01590,24.0,F,APP,4.0,649241.0,12,9,0
u_01591,21.0,F,WEB,1.0,315097.0,5,18,0
u_01592,41.0,M,WEB,0.0,68720.0,1,51,0
u_01593,38.0,M,MOBILE,2.0,763865.0,11,0,0
u_01594,27.0,M,REFERRAL,4.0,706536.0,13,32,0
u_01595,25.0,M,APP,1.0,802266.0,10,0,0
u_01596,26.0,M,APP,1.0,192489.0,4,106,0
u_01597,37.0,M,WEB,0.0,816940.0,8,36,0
u_01598,28.0,F,MOBILE,0.0,200020.0,3,29,1
u_01599,39.0,M,REFERRAL,2.0,592656.0,8,66,0
u_01600,31.0,F,APP,2.0,545016.0,16,52,0
u_01601,26.0,M,WEB,,719879.0,15,3,0
u_01602,44.0,F,WEB,2.0,1126607.0,14,45,0
u_01603,20.0,F,WEB,1.0,652972.0,10,130,1
u_01604,20.0,M,WEB,0.0,47577.0,1,38,0
u_01605,21.0,M,AD,0.0,131077.0,2,60,0
u_01606,45.0,M,MOBILE,0.0,411018.0,6,90,0
u_01607,29.0,M,WEB,1.0,1788213.0,26,9,0
u_01608,20.0,M,WEB,0.0,1107032.0,13,13,1
u_01609,58.0,F,AD,2.0,757894.0,6,28,0
u_01610,37.0,F,WEB,0.0,434340.0,4,0,0
u_01611,30.0,M,MOBILE,4.0,714020.0,11,8,0
u_01612,34.0,F,WEB,2.0,577128.0,10,0,0
u_01613,55.0,F,WEB,1.0,375592.0,5,54,0
u_01614,48.0,M,MOBILE,2.0,619420.0,11,27,0
u_01615,29.0,M,MOBILE,0.0,3692860.0,5,32,0
u_01616,25.0,F,WEB,3.0,534164.0,13,81,0
u_01617,47.0,M,MOBILE,0.0,399104.0,6,15,0
u_01618,43.0,M,MOBILE,2.0,395057.0,4,50,0
u_01619,53.0,F,MOBILE,0.0,440757.0,5,4,0
u_01620,49.0,F,WEB,1.0,433987.0,3,21,0
u_01621,38.0,F,MOBILE,0.0,299527.0,5,11,1
u_01622,35.0,F,MOBILE,1.0,398870.0,4,135,0
u_01623,20.0,F,APP,2.0,1033149.0,11,27,0
u_01624,39.0,F,WEB,5.0,831391.0,16,0,0
u_01625,34.0,M,WEB,1.0,334783.0,4,39,0
u_01626,23.0,M,MOBILE,0.0,1960.0,0,138,1
u_01627,39.0,F,AD,0.0,495101.0,7,216,1
u_01628,24.0,F,MOBILE,0.0,737870.0,14,23,0
u_01629,34.0,M,WEB,0.0,498352.0,6,14,0
u_01630,48.0,F,MOBILE,0.0,308272.0,5,78,0
u_01631,54.0,F,WEB,0.0,54144.0,1,114,0
u_01632,36.0,F,WEB,3.0,1539346.0,14,3,0
u_01633,22.0,F,WEB,0.0,98898.0,2,33,1
u_01634,39.0,F,AD,1.0,538751.0,9,25,0
u_01635,28.0,F,AD,0.0,1996128.0,23,14,0
u_01636,33.0,F,AD,0.0,209463.0,2,104,1
u_01637,34.0,M,MOBILE,0.0,717520.0,1,37,1
u_01638,42.0,M,AD,2.0,447828.0,6,165,1
u_01639,26.0,M,MOBILE,0.0,135553.0,2,52,1
u_01640,36.0,M,AD,1.0,500285.0,7,0,0
u_01641,51.0,M,REFERRAL,0.0,1270811.0,14,135,0
u_01642,33.0,F,WEB,0.0,654154.0,8,14,0
u_01643,36.0,M,AD,0.0,165923.0,2,105,1
u_01644,28.0,M,,1.0,267496.0,8,198,1
u_01645,24.0,M,WEB,2.0,548301.0,9,35,0
u_01646,39.0,M,MOBILE,1.0,130772.0,3,50,0
u_01647,35.0,M,APP,0.0,3689.0,0,39,0
u_01648,38.0,F,APP,0.0,172331.0,2,99,1
u_01649,52.0,M,APP,1.0,277531.0,7,40,0
u_01650,49.0,F,REFERRAL,1.0,576594.0,9,30,0
u_01651,38.0,F,REFERRAL,1.0,231846.0,5,80,0
u_01652,37.0,M,MOBILE,3.0,383388.0,10,163,0
u_01653,30.0,F,MOBILE,2.0,417353.0,7,8,0
u_01654,21.0,F,AD,4.0,1160806.0,15,113,0
u_01655,29.0,F,MOBILE,1.0,574584.0,8,76,0
u_01656,42.0,M,WEB,0.0,955615.0,9,18,0
u_01657,52.0,F,APP,1.0,482906.0,7,24,1
u_01658,37.0,M,WEB,0.0,233603.0,6,38,0
u_01659,39.0,F,MOBILE,0.0,299181.0,3,39,0
u_01660,37.0,M,REFERRAL,0.0,677175.0,7,31,1
u_01661,33.0,F,APP,2.0,559780.0,9,0,0
u_01662,47.0,F,MOBILE,2.0,385675.0,10,0,0
u_01663,25.0,M,APP,1.0,617670.0,8,23,0
u_01664,50.0,F,WEB,2.0,434996.0,6,0,0
u_01665,42.0,F,WEB,4.0,670518.0,12,64,0
u_01666,26.0,F,WEB,2.0,349581.0,9,0,0
u_01667,38.0,M,REFERRAL,0.0,242488.0,5,8,0
u_01668,43.0,F,APP,0.0,1377388.0,22,34,0
u_01669,49.0,F,MOBILE,3.0,1689971.0,15,6,0
u_01670,50.0,F,WEB,0.0,922521.0,14,86,0
u_01671,46.0,F,WEB,2.0,282679.0,13,117,0
u_01672,34.0,F,WEB,0.0,933088.0,10,127,1
u_01673,41.0,M,WEB,3.0,684074.0,10,35,0
u_01674,36.0,M,REFERRAL,3.0,650033.0,7,31,0
u_01675,50.0,F,AD,0.0,481046.0,7,37,1
u_01676,32.0,M,MOBILE,0.0,554811.0,6,7,0
u_01677,30.0,F,REFERRAL,5.0,2033517.0,22,21,0
u_01678,42.0,M,APP,4.0,682866.0,11,0,0
u_01679,36.0,F,WEB,1.0,189249.0,5,38,0
u_01680,23.0,M,WEB,0.0,358724.0,8,13,1
u_01681,34.0,F,WEB,1.0,454073.0,10,99,0
u_01682,41.0,F,MOBILE,0.0,222701.0,4,2,0
u_01683,24.0,F,MOBILE,0.0,90365.0,1,60,1
u_01684,33.0,M,WEB,1.0,509079.0,13,5,0
u_01685,34.0,F,APP,1.0,579508.0,13,79,0
u_01686,28.0,M,MOBILE,0.0,3443.0,0,160,1
u_01687,25.0,F,APP,1.0,1053617.0,17,56,1
u_01688,47.0,M,MOBILE,0.0,134381.0,2,195,1
u_01689,47.0,M,REFERRAL,1.0,526363.0,8,0,0
u_01690,52.0,F,REFERRAL,3.0,1675644.0,15,0,0
u_01691,36.0,F,MOBILE,4.0,693854.0,14,0,0
u_01692,33.0,M,APP,0.0,418530.0,14,93,0
u_01693,42.0,M,REFERRAL,2.0,1297155.0,13,22,0
u_01694,36.0,M,MOBILE,0.0,368714.0,4,65,0
u_01695,50.0,F,MOBILE,1.0,855657.0,9,0,0
u_01696,28.0,M,MOBILE,0.0,478873.0,8,40,0
u_01697,31.0,M,REFERRAL,0.0,94396.0,1,0,0
u_01698,33.0,F,AD,0.0,706698.0,8,8,0
u_01699,44.0,M,AD,3.0,732930.0,16,0,0
u_01700,34.0,M,WEB,2.0,1322903.0,11,9,0
u_01701,23.0,M,WEB,0.0,74837.0,1,101,1
u_01702,38.0,M,WEB,3.0,451272.0,9,0,0
u_01703,32.0,F,WEB,0.0,474662.0,5,45,0
u_01704,43.0,M,WEB,1.0,325729.0,6,124,0
u_01705,41.0,F,WEB,0.0,770925.0,10,104,0
u_01706,49.0,M,MOBILE,2.0,749809.0,8,39,0
u_01707,65.0,M,MOBILE,1.0,194656.0,10,50,0
u_01708,38.0,F,MOBILE,0.0,75064.0,4,39,1
u_01709,44.0,M,WEB,0.0,302970.0,3,113,0
u_01710,32.0,M,APP,0.0,1515448.0,17,19,0
u_01711,30.0,M,APP,1.0,177565.0,5,96,1
u_01712,38.0,M,WEB,0.0,385198.0,5,35,0
u_01713,46.0,M,MOBILE,0.0,435308.0,5,25,1
u_01714,38.0,F,AD,0.0,389557.0,3,62,1
u_01715,49.0,F,WEB,0.0,80756.0,1,6,0
u_01716,21.0,M,MOBILE,1.0,131800.0,2,26,0
u_01717,38.0,F,REFERRAL,2.0,1537528.0,15,33,0
u_01718,36.0,F,REFERRAL,3.0,962865.0,12,0,0
u_01719,35.0,M,AD,0.0,540977.0,8,12,0
u_01720,35.0,M,REFERRAL,3.0,545110.0,7,21,0
u_01721,36.0,F,APP,0.0,440263.0,6,111,0
u_01722,34.0,F,REFERRAL,1.0,244781.0,2,12,0
u_01723,58.0,M,WEB,3.0,845760.0,10,14,0
u_01724,41.0,M,MOBILE,0.0,555512.0,11,8,0
u_01725,20.0,M,MOBILE,0.0,2133476.0,19,0,0
u_01726,27.0,F,REFERRAL,1.0,705451.0,6,73,0
u_01727,20.0,F,MOBILE,0.0,175756.0,3,72,0
u_01728,65.0,M,MOBILE,1.0,3466903.0,30,21,0
u_01729,23.0,M,MOBILE,4.0,1005954.0,15,0,0
u_01730,20.0,F,APP,2.0,639324.0,7,107,0
u_01731,55.0,F,REFERRAL,1.0,348889.0,4,30,0
u_01732,21.0,M,APP,4.0,1368418.0,11,30,0
u_01733,62.0,M,WEB,2.0,832584.0,8,128,1
u_01734,35.0,M,REFERRAL,3.0,738439.0,17,0,0
u_01735,20.0,F,REFERRAL,0.0,57284.0,1,0,0
u_01736,42.0,F,APP,0.0,319837.0,4,46,1
u_01737,46.0,M,APP,1.0,251505.0,4,43,0
u_01738,54.0,M,AD,0.0,281950.0,4,29,0
u_01739,20.0,F,MOBILE,3.0,1243442.0,18,4,0
u_01740,38.0,M,REFERRAL,2.0,788953.0,11,72,0
u_01741,34.0,M,REFERRAL,0.0,474.0,0,54,0
u_01742,20.0,F,WEB,5.0,821241.0,15,0,0
u_01743,27.0,M,WEB,3.0,465241.0,8,66,0
u_01744,38.0,M,REFERRAL,4.0,2452287.0,31,89,0
u_01745,28.0,M,REFERRAL,0.0,197519.0,3,29,0
u_01746,45.0,M,WEB,2.0,622824.0,8,89,0
u_01747,59.0,F,WEB,3.0,383944.0,8,52,0
u_01748,53.0,F,MOBILE,0.0,410294.0,4,68,0
u_01749,37.0,M,MOBILE,0.0,1312393.0,11,14,0
u_01750,27.0,M,APP,0.0,440223.0,7,49,0
u_01751,45.0,M,REFERRAL,1.0,638133.0,9,6,0
u_01752,37.0,F,MOBILE,0.0,711491.0,8,126,1
u_01753,43.0,M,APP,1.0,620369.0,10,0,0
u_01754,32.0,F,APP,0.0,3837.0,0,77,1
u_01755,38.0,F,MOBILE,0.0,78410.0,1,36,0
u_01756,37.0,M,WEB,0.0,1518459.0,19,73,0
u_01757,20.0,M,APP,1.0,638511.0,8,73,0
u_01758,24.0,M,WEB,0.0,252343.0,7,10,1
u_01759,34.0,F,MOBILE,0.0,1246020.0,16,26,1
u_01760,47.0,M,MOBILE,0.0,440307.0,9,28,0
u_01761,44.0,F,MOBILE,2.0,915853.0,9,122,1
u_01762,27.0,F,APP,4.0,2464557.0,22,96,0
u_01763,47.0,M,WEB,0.0,257508.0,3,3,0
u_01764,33.0,F,APP,1.0,121565.0,4,31,0
u_01765,37.0,M,WEB,0.0,92423.0,1,55,1
u_01766,49.0,M,WEB,5.0,2290441.0,23,19,0
u_01767,20.0,F,APP,0.0,242130.0,4,29,0
u_01768,64.0,M,MOBILE,3.0,680980.0,10,12,0
u_01769,55.0,F,MOBILE,4.0,1500009.0,18,0,0
u_01770,41.0,M,MOBILE,0.0,861939.0,9,62,0
u_01771,40.0,F,MOBILE,0.0,387702.0,3,89,0
u_01772,36.0,M,MOBILE,0.0,617081.0,9,170,1
u_01773,52.0,F,APP,4.0,1103741.0,12,26,0
u_01774,32.0,F,REFERRAL,1.0,220054.0,2,165,0
u_01775,20.0,F,APP,1.0,394974.0,7,0,0
u_01776,59.0,M,MOBILE,0.0,438757.0,6,92,0
u_01777,44.0,F,APP,0.0,4437.0,0,31,1
u_01778,20.0,M,WEB,0.0,605288.0,5,113,1
u_01779,43.0,M,REFERRAL,2.0,1566388.0,17,0,0
u_01780,43.0,M,MOBILE,0.0,641.0,0,33,0
u_01781,46.0,F,WEB,0.0,499660.0,5,33,0
u_01782,42.0,M,APP,0.0,67829.0,1,45,0
u_01783,49.0,M,REFERRAL,0.0,1188640.0,14,116,0
u_01784,33.0,F,AD,0.0,4104.0,0,112,1
u_01785,21.0,M,WEB,2.0,496594.0,8,0,0
u_01786,51.0,M,MOBILE,0.0,1173.0,0,17,0
u_01787,44.0,M,APP,0.0,733122.0,9,44,0
u_01788,36.0,M,AD,0.0,231044.0,2,37,0
u_01789,46.0,M,WEB,3.0,650972.0,17,0,0
u_01790,47.0,M,AD,0.0,118128.0,3,60,0
u_01791,43.0,F,AD,3.0,557035.0,10,17,0
u_01792,20.0,M,WEB,0.0,630.0,0,44,1
u_01793,42.0,M,AD,0.0,4673.0,0,43,0
u_01794,20.0,F,MOBILE,2.0,696279.0,11,27,0
u_01795,37.0,M,WEB,1.0,464413.0,10,3,1
u_01796,41.0,M,,0.0,304194.0,4,3,0
u_01797,29.0,F,WEB,0.0,244242.0,5,17,0
u_01798,35.0,M,APP,0.0,221449.0,3,44,1
u_01799,51.0,M,MOBILE,1.0,371507.0,5,44,1
u_01800,37.0,F,WEB,2.0,639144.0,6,126,0
u_01801,54.0,M,AD,1.0,735236.0,11,105,0
u_01802,29.0,M,APP,0.0,369698.0,6,51,1
u_01803,41.0,M,REFERRAL,3.0,350558.0,10,0,0
u_01804,65.0,F,MOBILE,0.0,826160.0,14,31,0
u_01805,36.0,F,WEB,0.0,606157.0,8,53,0
u_01806,46.0,M,MOBILE,5.0,2288214.0,21,0,0
u_01807,47.0,M,MOBILE,2.0,1447837.0,18,0,0
u_01808,23.0,F,MOBILE,0.0,426973.0,6,22,0
u_01809,42.0,M,WEB,0.0,423613.0,6,1,0
u_01810,44.0,F,AD,1.0,300640.0,7,63,0
