product_id,product_name,category_id,brand,price,cost,stock,launch_date,status,rating_avg,review_count
883,CJ 제일제당 닭가슴살 2kg Max,30,CJ 제일제당,4700,2889,30,14MAY2025,active,3.82,28
884,Samsung 갤럭시북 Mini,19,Samsung,213500,137613,58,22JUN2025,active,4.2,20
885,Nike Slim Polo Mini,3,Nike,116200,70172,352,22FEB2026,active,4.5,22
886,아이시스 500ml 40개입,38,아이시스,1800,998,444,14JUN2026,active,4.0,27
887,Logitech MX Master Mini,21,Logitech,893500,672144,234,23APR2022,active,4.06,18
888,해커스 정보처리기사 Plus,58,해커스,14000,10809,106,23APR2026,active,3.88,25
889,시원스쿨 TOEIC 실전 Pro,57,시원스쿨,12800,8045,190,06FEB2024,active,4.0,17
890,Xiaomi Mi Band Mini,17,Xiaomi,227200,142649,529,21APR2025,active,4.07,15
891,위즈덤하우스 캠핑 요리 Lite,55,위즈덤하우스,42700,23554,582,20FEB2026,active,3.87,23
892,ASUS ROG,20,ASUS,505200,356902,565,13MAY2025,active,3.84,19
893,Columbia 트렌치코트 Mini,5,Columbia,36700,27152,244,28AUG2024,active,4.15,20
894,YES24 아몬드 Plus,51,YES24,23200,13542,75,07DEC2023,active,3.32,19
895,스톤헨지 슬립 드레스 Basic,9,스톤헨지,24500,14374,546,21MAR2023,soldout,3.53,17
896,Apple iPad Lite,16,Apple,442900,324078,266,13NOV2025,active,4.17,23
897,MIXXO 데님 Plus,8,MIXXO,37500,25940,316,09NOV2022,discontinued,3.71,14
898,샘표 옥수수 Basic,34,샘표,3400,1905,120,26OCT2022,active,3.82,22
899,Lenovo ThinkPad Tab Premium,16,Lenovo,908700,629897,24,18JUN2023,active,4.24,17
900,H&M Cargo Pants Premium,4,H&M,31800,19749,431,19APR2026,active,4.13,23
901,MSI MEG Lite,20,MSI,174200,110583,159,20MAY2024,discontinued,4.22,18
902,라네즈 수분 로션 Max,62,라네즈,24800,18030,595,03MAY2024,active,3.56,16
903,MUJI Jogger Pro,4,MUJI,42100,31007,113,23MAY2023,active,3.96,24
904,풀무원 양념갈비,30,풀무원,2600,1669,501,24FEB2023,active,3.85,20
905,Adidas Tech Tee Pro,3,Adidas,22200,17046,165,22MAY2022,active,3.95,21
906,길벗 HSK 5급 Plus,57,길벗,13100,8429,174,24DEC2024,active,3.9,20
907,Xiaomi Redmi Basic,15,Xiaomi,920500,669684,0,09OCT2024,active,3.83,6
908,Sony BRAVIA Pro,25,Sony,330200,218358,85,05OCT2023,active,3.88,17
909,Google Pixel Basic,15,Google,1042800,788807,573,07NOV2025,active,3.79,24
910,Samsung 갤럭시워치 Basic,17,Samsung,305900,232112,319,25JAN2022,active,4.06,17
911,Philips 에어프라이어 Plus,23,Philips,537600,306488,400,05APR2022,active,4.17,12
912,맥심 모카 골드 Plus,36,맥심,3500,2678,381,02MAR2026,discontinued,4.07,15
913,에듀윌 컴활 1급 Plus,58,에듀윌,22000,16277,317,14MAR2025,active,4.12,25
914,위즈덤하우스 아주 작은 습관의 힘 Pro,54,위즈덤하우스,10400,7612,249,11AUG2024,soldout,4.16,19
915,코사홀리 이불 세트 Premium,45,코사홀리,20800,12401,524,21SEP2024,active,4.11,18
916,Scotch-Brite 수세미 Plus,47,Scotch-Brite,14300,10513,554,23JAN2025,active,4.24,21
917,Uniqlo A라인 스커트,8,Uniqlo,24700,18414,255,27NOV2025,active,3.86,22
918,Razer DeathAdder Pro,21,Razer,400400,246848,306,04APR2025,active,4.2,20
919,Apple Apple Watch Plus,17,Apple,1110400,853919,143,01FEB2024,active,3.72,18
920,Samsung 갤럭시 Mini,15,Samsung,480500,269785,390,08MAR2022,active,4.0,12
921,위즈덤하우스 죽고 싶지만 떡볶이는 먹고 싶어 Basic,52,위즈덤하우스,12300,7189,168,28JAN2025,active,4.27,30
922,LG gram,19,LG,214700,144631,297,07JUN2024,active,4.58,12
923,YES24 역행자 Plus,54,YES24,19900,13580,232,02OCT2025,active,3.89,19
924,교보문고 원씽 Lite,54,교보문고,17600,12291,270,31AUG2023,active,3.6,10
925,Uniqlo Trefoil Hoodie Basic,3,Uniqlo,55100,30520,59,02FEB2026,active,3.71,17
926,SKII 피테라 에센스 Basic,62,SKII,12300,9481,295,23DEC2025,active,4.37,19
927,해태 홈런볼 Plus,33,해태,2100,1176,466,13NOV2025,active,3.96,27
928,메디안 스킨 로션 Premium,44,메디안,26500,15446,234,19AUG2023,active,3.72,18
929,나이키키즈 반바지 Max,12,나이키키즈,44300,24507,233,26JUL2024,active,4.17,18
930,Garmin Venu Premium,17,Garmin,609200,414485,367,20JAN2022,active,3.92,24
931,메이크업포에버 HD 파운데이션 Plus,64,메이크업포에버,16600,12689,231,04MAR2022,active,3.8,20
932,한빛미디어 JLPT N2 Basic,57,한빛미디어,11000,7734,490,27MAY2022,active,3.9,30
933,Roccat Kone,21,Roccat,801900,592773,502,20AUG2022,active,3.9,20
934,무인양품 샤워 타월 Lite,45,무인양품,24900,13771,591,30NOV2025,active,4.45,20
935,한빛미디어 데일 카네기 인간관계론,54,한빛미디어,10500,7083,380,24MAR2023,active,4.14,28
936,Pulmuone 햇반,32,Pulmuone,2000,1311,427,30DEC2023,active,3.85,26
937,문법의 원리 토익 스피킹 Basic,57,문법의 원리,15600,10370,363,23AUG2023,active,3.86,22
938,ZARA Culotte Premium,8,ZARA,22400,12692,201,23JUL2023,active,3.31,16
939,농협 감자 3kg Lite,29,농협,2700,1910,145,08JAN2022,active,3.85,20
940,Corsair K95 Pro,21,Corsair,208800,139006,456,03JUN2024,active,4.2,20
941,에비앙 750ml Mini,38,에비앙,3500,2540,134,22JUN2026,active,3.79,24
942,MIXXO Turtleneck Basic,7,MIXXO,18100,11975,263,05JUN2023,discontinued,3.79,19
943,오설록 제주 녹차 Plus,37,오설록,2200,1285,63,06AUG2024,active,4.29,21
944,샤넬 루쥬 코코 Pro,65,샤넬,35500,24818,490,20MAR2026,active,3.94,18
945,동서 현미녹차 100T Mini,37,동서,4700,2771,40,26JAN2023,active,3.62,16
946,풀무원 바나나 1송이 Plus,28,풀무원,6900,5179,295,13FEB2022,active,3.93,29
947,Estee Lauder 리페어 크림,62,Estee Lauder,11000,7601,2,24JUN2025,discontinued,3.67,18
948,컬럼비아키즈 트레이닝 팬츠 Max,12,컬럼비아키즈,36500,21394,109,22JUL2023,active,4.11,18
949,이니스프리 그린티 토너 Plus,61,이니스프리,103200,79602,220,09JUL2024,active,4.0,22
950,이니스프리 수분 크림 Lite,62,이니스프리,23700,15860,369,14JAN2022,active,4.0,15
951,HyperX Cloud II Lite,21,HyperX,725600,411245,367,11DEC2024,active,4.27,22
952,LG생활건강 샤프란 리필 Max,48,LG생활건강,21700,15063,435,09OCT2022,active,4.32,25
953,아이패스 한국사능력검정 Pro,58,아이패스,23000,13989,3,22FEB2022,active,4.12,26
954,교보문고 한강 소년이 온다 Mini,51,교보문고,17400,12786,243,01APR2023,active,3.9,29
955,롯데 골뱅이 Plus,34,롯데,7300,5388,165,20MAR2026,active,3.71,14
956,Nespresso 커피머신 Lite,23,Nespresso,672900,521603,25,23DEC2022,discontinued,3.94,16
957,민음사 무진기행 Pro,51,민음사,21000,13974,394,26JAN2023,active,3.85,27
958,녹차원 얼그레이 Max,37,녹차원,2200,1440,473,10MAR2022,active,3.94,18
959,TCL C815 Premium,25,TCL,158800,114859,16,30MAY2026,active,4.29,21
960,문학동네 데미안 Basic,51,문학동네,8700,5050,91,15OCT2024,active,3.48,23
961,Levi's 501 Jeans Premium,4,Levi's,30800,20814,482,09MAR2026,active,4.35,20
962,SteelSeries Arctis Premium,21,SteelSeries,631800,426867,542,20SEP2025,active,3.69,16
963,설화수 자정 안티에이징 Lite,62,설화수,15300,8729,204,29SEP2022,active,4.11,18
964,라네즈 수분 로션,62,라네즈,51700,33405,501,15OCT2023,active,4.07,29
965,설화수 자정 토너,61,설화수,21900,16342,399,08MAY2026,active,3.69,13
966,MIXXO 니트 원피스 Max,9,MIXXO,27000,20166,206,16JUL2023,active,4.08,26
967,DEW E DEW 셔츠 원피스 Plus,9,DEW E DEW,21900,12544,145,20APR2024,discontinued,4.16,19
968,MLB 플리스,5,MLB,15000,8562,100,31JUL2023,active,4.0,26
969,컬럼비아키즈 체크 셔츠 Premium,11,컬럼비아키즈,41600,25393,240,24AUG2024,active,4.12,16
970,카터스 조거팬츠,12,카터스,101400,76171,162,10JAN2022,active,3.85,27
971,디올 어딕트 Premium,65,디올,28600,16577,172,06JAN2023,active,3.55,20
972,Delonghi 토스터 Mini,23,Delonghi,145700,104262,501,10SEP2025,active,4.18,38
973,LG생활건강 샴푸 700ml Lite,44,LG생활건강,21300,12210,546,06FEB2023,active,4.0,18
974,창비 82년생 김지영 Lite,51,창비,8500,5893,283,08APR2024,active,4.24,17
975,IKEA 얼굴 수건 Plus,45,IKEA,6400,4044,358,25AUG2022,discontinued,3.79,19
976,라네즈 워터 토너,61,라네즈,25700,18798,380,13OCT2024,active,3.71,17
977,Fissler 압력솥,41,Fissler,14300,8633,532,14JUN2025,active,3.41,17
978,문학동네 홈베이킹 기초 Basic,55,문학동네,10900,7597,162,06SEP2022,soldout,4.08,12
979,아모레퍼시픽 바디워시 Pro,44,아모레퍼시픽,11300,6827,306,16SEP2023,active,4.2,15
980,시대에듀 ADsP Mini,58,시대에듀,21700,15496,338,30APR2026,active,3.96,23
981,YES24 아몬드 Lite,51,YES24,22900,17196,54,27MAR2024,active,3.82,17
982,해커스 영어 회화 100일 Mini,57,해커스,26900,15579,332,20JUL2024,active,3.88,26
983,락앤락 냄비 세트 Lite,41,락앤락,42000,31471,126,29MAY2024,discontinued,4.29,21
984,교보문고 한강 소년이 온다 Mini,51,교보문고,22500,15446,242,12JUN2026,active,4.0,16
985,Uniqlo Blouse Max,7,Uniqlo,31800,18419,599,28JAN2024,active,3.88,16
986,농심 새우깡 Premium,33,농심,8900,5770,408,04JUN2024,active,4.24,25
987,Uniqlo EZY Ankle Lite,4,Uniqlo,48000,28175,502,20JAN2024,active,3.74,19
988,Microsoft Surface Mini,16,Microsoft,599400,426221,302,10JUN2023,active,4.05,21
989,MUJI Wide Pants,8,MUJI,40300,29198,463,06OCT2023,active,4.0,30
990,Huawei MatePad Pro,16,Huawei,255900,146971,234,04MAY2025,active,3.86,22
991,민음사 무진기행 Max,51,민음사,10800,7197,37,24FEB2025,active,4.23,13
992,한국산업인력공단 SQLD Max,58,한국산업인력공단,15600,11502,138,18MAY2024,active,4.0,11
993,Lenovo IdeaCentre Pro,20,Lenovo,483700,370184,194,24FEB2024,active,3.93,15
994,LG생활건강 고무장갑 Mini,47,LG생활건강,8800,5879,526,09JUN2023,active,4.1,21
995,YES24 와인 입문,55,YES24,19300,14833,0,21OCT2023,discontinued,4.0,25
996,카누 미니 Plus,36,카누,21000,14137,560,07NOV2022,discontinued,4.0,12
997,Samsung 전자레인지 Pro,23,Samsung,155300,99495,95,11MAY2025,active,3.88,24
998,Dove 치약 3개입 Mini,44,Dove,18900,14082,412,03JAN2023,discontinued,3.62,21
999,뉴발란스키즈 데님 Pro,12,뉴발란스키즈,34900,23152,537,27MAR2024,active,4.15,20
1000,H&M 슬랙스 Pro,8,H&M,47500,31280,428,19OCT2023,active,3.8,15
1001,Nivea 핸드워시 Lite,44,Nivea,10300,6826,234,18FEB2023,active,4.05,22
1002,ZARA Knit Mini,7,ZARA,33200,24726,348,06APR2025,active,4.05,19
1003,Apple MacBook Plus,19,Apple,478100,354437,480,28AUG2023,active,4.29,17
1004,ZARA Slim Chino Premium,4,ZARA,30300,19477,395,27JAN2022,active,3.7,20
1005,Cuchen 전기밥솥 Lite,41,Cuchen,5300,3321,350,02JAN2023,soldout,4.05,21
1006,락앤락 먼지털이 Pro,47,락앤락,11600,7692,415,23OCT2024,active,4.38,13
1007,교보문고 백종원의 육아 레시피 Premium,55,교보문고,9200,6271,50,20MAY2025,active,3.96,24
1008,길벗 집에서 만드는 파스타 Basic,55,길벗,21100,12761,80,13OCT2023,active,4.05,19
1009,Volvic 1.5L 12개입 Premium,38,Volvic,1500,1098,35,20MAY2025,active,4.05,19
1010,Neoflam 실리콘 뒤집개 Pro,41,Neoflam,24700,16348,66,17NOV2022,active,4.0,25
1011,MIXXO 데님 Pro,8,MIXXO,46900,29398,480,07FEB2023,active,3.94,16
1012,이마트 소불고기,30,이마트,6600,3792,467,16MAY2023,active,4.17,18
1013,Fitbit Charge Mini,17,Fitbit,120700,73015,141,20FEB2025,active,3.9,31
1014,Samsung 갤럭시탭 Mini,16,Samsung,363200,279059,355,17MAY2025,active,3.9,21
1015,SKII 피테라 에센스 Lite,62,SKII,59400,36838,470,17JAN2026,active,4.0,21
1016,해커스 정보처리기사 Plus,58,해커스,13200,7772,590,27FEB2022,active,3.61,28
1017,ZARA 플라워 원피스 Lite,9,ZARA,19000,12463,438,01JUL2024,active,4.07,15
1018,아디다스키즈 레깅스 Max,12,아디다스키즈,24700,15329,530,23NOV2022,active,4.23,13
1019,동원 참치캔 Pro,34,동원,4600,2567,126,03MAY2024,discontinued,4.07,15
1020,제주삼다수 500ml 20개입 Premium,38,제주삼다수,2700,1685,204,23AUG2024,active,4.1,21
1021,Lenovo ThinkPad Basic,19,Lenovo,927500,626196,28,08JUN2025,soldout,3.85,27
1022,평창수 2L 6개입 Pro,38,평창수,4600,3113,444,16FEB2025,soldout,4.29,24
1023,HP Omen Pro,20,HP,317000,200346,463,10MAY2026,active,3.69,13
1024,Estee Lauder 리페어 크림 Lite,62,Estee Lauder,13600,8879,279,08JUL2025,active,3.83,23
1025,CJ 샤인머스캣 2kg Basic,28,CJ,6800,5250,150,15AUG2024,active,4.29,24
1026,Tetley 캐모마일 Basic,37,Tetley,6700,4266,239,08MAR2026,soldout,3.89,28
1027,문학동네 데미안 Basic,51,문학동네,11800,7190,265,29AUG2023,active,3.74,27
1028,이니스프리 수분 크림 Lite,62,이니스프리,10000,6059,104,29SEP2025,active,4.21,14
1029,ASUS ZenBook Pro,19,ASUS,566000,370891,432,13NOV2022,active,4.36,14
1030,위즈덤하우스 캠핑 요리 Lite,55,위즈덤하우스,15100,10942,496,30OCT2025,active,3.89,18
1031,H&M Cardigan Mini,7,H&M,44400,26523,439,18APR2022,active,4.11,19
1032,Uniqlo A라인 스커트 Mini,8,Uniqlo,117500,83793,157,09NOV2025,active,4.0,19
1033,시원스쿨 TOEIC 실전 Lite,57,시원스쿨,16100,8933,171,11MAY2022,active,3.69,16
1034,나이키키즈 반바지 Basic,12,나이키키즈,26600,17193,493,25JUL2022,active,4.38,24
1035,나스 오르가즘 블러셔,65,나스,14900,10853,310,29OCT2023,active,3.72,29
1036,Corelle 접시 세트 Pro,42,Corelle,11000,6906,402,01MAR2024,active,3.94,17
1037,무인양품 밀대 Lite,47,무인양품,14700,9990,462,27JAN2022,active,4.37,19
1038,Apple iPhone Lite,15,Apple,456700,272716,366,20FEB2026,discontinued,3.94,17
1039,메디안 스킨 로션 Lite,44,메디안,37500,27024,549,31JAN2025,active,3.76,17
1040,Logitech MX Master,21,Logitech,596800,335416,254,21JAN2023,active,3.75,16
1041,설화수 자정 안티에이징,62,설화수,27400,20442,207,19DEC2024,active,4.1,20
1042,나스 리퀴드 라이트닝 Max,64,나스,19400,11554,449,16MAY2024,active,3.95,20
1043,CJ 포스틱 Mini,33,CJ,5900,4431,94,03OCT2025,active,4.04,25
1044,Xiaomi Mi Band Premium,17,Xiaomi,256700,161998,477,22DEC2024,active,3.81,26
1045,Ottogi 햄 캔 Basic,34,Ottogi,5500,3939,189,05JUL2023,active,3.94,17
1046,ZARA AIRism Shirt Plus,3,ZARA,48600,30298,483,24JUL2022,active,3.77,26
1047,길벗 HSK 5급,57,길벗,14900,11299,535,20MAR2026,active,3.44,18
1048,CJ 비비고 만두 Premium,32,CJ,3100,1795,422,25SEP2024,active,3.8,15
1049,아이시스 500ml 40개입,38,아이시스,1500,886,132,15JAN2023,discontinued,3.9,21
1050,문학동네 홈베이킹 기초 Basic,55,문학동네,25700,17049,54,19MAY2025,active,3.9,20
1051,CJ 스팸 Plus,34,CJ,6500,3697,509,15JUL2024,active,3.9,21
1052,H&M Basic Tee Max,3,H&M,46900,27909,540,14AUG2025,active,3.78,18
1053,라네즈 수분 로션 Lite,62,라네즈,11600,8897,409,15DEC2025,active,4.1,30
1054,LG 광파오븐 Max,23,LG,1012400,784197,210,13JUN2023,active,4.28,18
1055,Ottogi 오뚜기 카레,32,Ottogi,3500,2227,292,22OCT2023,active,3.59,17
1056,LG Velvet Max,15,LG,372000,283596,114,26NOV2025,active,4.22,18
1057,Xiaomi Redmi Premium,15,Xiaomi,232900,157279,258,23APR2025,active,4.04,23
1058,Apple iPad Pro,16,Apple,151400,92662,121,01MAR2023,discontinued,4.08,12
1059,에비앙 750ml,38,에비앙,11000,7827,298,24APR2024,active,3.91,23
1060,헤라 블랙 쿠션,64,헤라,64300,45109,380,28SEP2023,active,4.1,21
1061,길벗 지적 대화를 위한 넓고 얕은 지식 Premium,54,길벗,15200,11817,560,20OCT2022,active,4.09,11
1062,Twinings 잉글리시 브렉퍼스트 Mini,37,Twinings,3000,1832,500,02FEB2022,discontinued,3.8,25
1063,Volvic 1.5L 12개입 Plus,38,Volvic,3700,2606,296,24SEP2024,discontinued,4.0,25
1064,Samsung 갤럭시워치 Lite,17,Samsung,358600,201520,361,28OCT2023,active,3.82,17
1065,에듀윌 컴활 1급 Premium,58,에듀윌,10000,5761,588,27JUN2024,active,4.15,27
1066,H&M Cargo Pants Plus,4,H&M,30400,16747,462,07JAN2026,active,4.3,23
1067,카터스 맨투맨 Basic,11,카터스,39800,31039,437,18MAY2026,active,4.05,19
1068,이마트 딸기 500g Plus,28,이마트,10000,7345,126,23FEB2022,active,4.32,25
1069,Tefal 프라이팬 28cm Basic,41,Tefal,13400,9794,196,26JUN2026,active,4.17,18
1070,YES24 아버지의 해방일지 Premium,52,YES24,8600,5738,220,26JUL2025,active,4.41,22
1071,Fissler 압력솥,41,Fissler,16500,10213,90,16MAY2023,discontinued,3.62,34
1072,Hisense ULED,25,Hisense,379400,221869,410,01JUL2024,soldout,4.5,14
1073,Starbucks 비아 콜롬비아 Mini,36,Starbucks,12800,7878,7,08OCT2024,active,3.7,23
1074,오설록 제주 녹차 Premium,37,오설록,13300,8465,543,30SEP2023,active,3.91,22
1075,뉴발란스키즈 반팔티 Basic,11,뉴발란스키즈,87400,63273,467,24JUN2024,active,3.67,12
1076,H&M 롱 원피스 Plus,9,H&M,25900,17459,319,10APR2023,active,4.19,21
1077,Nescafe 골드 블렌드 Plus,36,Nescafe,19700,11186,393,28JUN2026,active,3.64,14
1078,창비 82년생 김지영 Basic,51,창비,18700,10362,268,19SEP2024,active,4.06,17
1079,LG생활건강 샴푸 700ml Max,44,LG생활건강,35400,20303,190,28MAY2024,active,4.09,23
1080,오리온 초코파이 Mini,33,오리온,3400,2191,60,18AUG2024,active,4.0,18
1081,제주삼다수 500ml 20개입 Pro,38,제주삼다수,3900,2982,437,04FEB2024,active,4.39,18
1082,한샘 유리컵 6개,42,한샘,15700,10936,263,24JAN2022,active,4.04,23
1083,동원 동원 참치 Lite,32,동원,5400,3965,94,16MAY2024,active,4.17,12
1084,아디다스키즈 후드 티 Plus,11,아디다스키즈,77100,50675,552,08DEC2025,active,3.93,15
1085,Samsung QLED TV Lite,25,Samsung,384800,243648,469,13JUN2026,active,3.69,16
1086,한우자조금 한우 등심 1++ Pro,30,한우자조금,11100,6381,513,20JAN2025,active,4.38,24
1087,입생로랑 뚜쉬 에끌라 Premium,64,입생로랑,46100,34642,193,12DEC2025,active,4.12,16
1088,농협하나로 삼겹살 1kg Lite,30,농협하나로,4200,3066,481,10JAN2026,active,4.3,23
1089,롯데 빼빼로 Pro,33,롯데,7700,4532,335,07JUL2024,active,4.33,15
1090,광주요 도자기 밥공기,42,광주요,10000,6678,434,24SEP2023,active,3.75,20
1091,SKII 피테라 에센스 Basic,62,SKII,121700,80577,195,26AUG2024,active,4.13,15
1092,나이키키즈 카라 티 Max,11,나이키키즈,15000,10406,248,02MAY2024,active,4.42,26
1093,MUJI Slim Polo,3,MUJI,54300,41681,497,03JAN2023,active,3.89,18
1094,애경 스파크 세탁 세제 Plus,48,애경,4600,3143,211,08MAY2023,active,3.62,16
1095,Dell XPS Tower Pro,20,Dell,386300,260462,465,18JAN2024,active,4.25,12
1096,더타올 목욕 수건 Lite,45,더타올,12600,7075,220,10OCT2023,active,3.94,16
1097,샘표 옥수수 Plus,34,샘표,14100,7959,272,29MAR2022,active,4.33,18
1098,풀무원 양파망 1.8kg Max,29,풀무원,3000,1779,153,07APR2022,active,3.79,19
1099,피죤 섬유유연제 Basic,48,피죤,29200,16278,248,24DEC2024,active,3.71,14
1100,송월타월 호텔 수건 6매 Premium,45,송월타월,6500,4686,278,13MAY2026,active,4.21,28
1101,아모레퍼시픽 바디워시 Plus,44,아모레퍼시픽,29900,21419,439,11MAY2023,active,4.16,19
1102,Dove 치약 3개입 Premium,44,Dove,10000,5812,275,21APR2023,active,3.79,14
1103,코사홀리 이불 세트 Pro,45,코사홀리,13900,10317,513,06SEP2025,active,4.39,23
1104,LG 건조기 Max,24,LG,361500,211694,87,02FEB2023,active,4.15,20
1105,Estee Lauder 리페어 크림 Lite,62,Estee Lauder,64100,39695,504,27MAR2023,active,3.64,25
1106,CJ 상추 200g Max,29,CJ,10500,6376,589,26JUN2023,active,4.29,17
1107,GS Fresh 수박 1통 Max,28,GS Fresh,6700,4258,240,27SEP2022,active,3.79,19
1108,Nike Tech Tee Mini,3,Nike,18100,11015,235,28APR2024,soldout,3.95,21
1109,Razer DeathAdder Max,21,Razer,288000,190788,127,07MAR2024,active,4.21,19
1110,MUJI Jogger Max,4,MUJI,19500,12552,502,19MAY2023,active,4.13,15
1111,MUJI 수저 세트,42,MUJI,3400,2641,199,31JUL2025,active,4.31,16
1112,무인양품 샤워 타월 Plus,45,무인양품,28400,15985,542,27NOV2024,active,4.64,14
1113,아이패스 한국사능력검정 Lite,58,아이패스,14300,8332,501,21SEP2025,active,4.14,21
1114,MUJI Basic Tee,7,MUJI,29600,16639,491,18DEC2023,active,3.73,11
1115,Adidas Trefoil Hoodie,3,Adidas,89100,61830,20,03DEC2022,active,3.4,10
1116,컬럼비아키즈 트레이닝 팬츠 Plus,12,컬럼비아키즈,27200,15301,233,13APR2025,active,4.46,13
1117,Nivea 핸드워시 Plus,44,Nivea,8000,5939,415,21MAR2026,active,4.18,22
1118,헤라 레조나 토너 Pro,61,헤라,25900,17294,147,03JUN2024,active,4.04,28
1119,The North Face 후디 자켓 Plus,5,The North Face,18400,12350,28,09FEB2023,active,3.92,26
1120,Downy 주방 세제 Mini,48,Downy,16400,11138,360,20JAN2022,active,3.94,16
1121,Lenovo ThinkPad Tab Mini,16,Lenovo,353500,208313,307,01JUL2026,active,3.9,10
1122,Microsoft Surface,16,Microsoft,326300,194301,161,03JUL2024,active,4.11,19
1123,이마트 오이 5개 Premium,29,이마트,3200,1994,60,20AUG2025,discontinued,4.19,21
1124,교보문고 모든 순간이 너였다 Pro,52,교보문고,15600,10709,124,04JAN2025,active,4.14,29
1125,YES24 아몬드 Premium,51,YES24,16800,10051,455,22MAR2025,active,4.39,23
1126,롯데 골뱅이 Premium,34,롯데,3400,1960,70,02JUL2026,active,4.12,17
1127,IKEA 샐러드볼,42,IKEA,10700,8272,465,16APR2022,active,3.94,18
1128,Tide 표백제 Basic,48,Tide,12700,7049,242,26FEB2022,active,4.07,27
1129,컬럼비아키즈 체크 셔츠,11,컬럼비아키즈,32500,23875,489,21SEP2024,active,4.21,14
1130,메디안 스킨 로션 Lite,44,메디안,13600,9944,220,22MAR2024,active,3.67,15
1131,카터스 조거팬츠 Lite,12,카터스,24100,14902,472,22MAY2022,active,3.85,26
1132,Uniqlo AIRism Shirt Plus,3,Uniqlo,66300,38533,532,09OCT2023,active,3.54,24
1133,Nike 패딩 Plus,5,Nike,38400,22406,493,15MAY2024,active,3.58,26
1134,Illy 에스프레소 원두 Basic,36,Illy,3400,2415,81,02JAN2025,active,4.2,15
1135,동원 참치캔 Plus,34,동원,6200,4326,521,14JAN2024,active,4.19,16
1136,뉴발란스키즈 데님 Lite,12,뉴발란스키즈,34700,25332,11,25DEC2023,active,4.19,26
1137,한빛미디어 JLPT N2 Premium,57,한빛미디어,8100,6201,262,29NOV2023,active,3.87,30
1138,Adidas 바람막이,5,Adidas,44500,31556,448,04MAY2025,active,4.11,18
1139,교보문고 한강 소년이 온다 Max,51,교보문고,10800,6327,191,14JUN2023,soldout,3.8,20
1140,Corelle 접시 세트 Mini,42,Corelle,23400,14180,113,08OCT2024,active,4.1,21
1141,아디다스키즈 레깅스 Max,12,아디다스키즈,31400,23352,25,13JAN2024,active,4.0,21
1142,문학동네 언어의 온도 Max,52,문학동네,22200,13278,498,23JUN2023,active,4.24,25
1143,위즈덤하우스 아주 작은 습관의 힘 Lite,54,위즈덤하우스,12600,7140,507,24JUL2025,active,4.25,24
1144,LG생활건강 샤프란 리필 Max,48,LG생활건강,13900,9893,544,14SEP2023,active,3.92,13
1145,맥심 모카 골드,36,맥심,11400,7325,61,18OCT2022,active,3.73,22
1146,Roccat Kone Basic,21,Roccat,376400,286669,228,07DEC2025,active,3.68,22
1147,애경 스파크 세탁 세제 Pro,48,애경,9300,6505,34,19NOV2022,active,3.85,20
1148,Dyson 냉장고 Plus,24,Dyson,655400,374099,455,11JAN2022,active,4.22,23
1149,MIXXO Turtleneck Pro,7,MIXXO,53100,40781,587,03APR2026,active,3.92,24
1150,문법의 원리 토익 스피킹 Premium,57,문법의 원리,13100,7984,501,22FEB2024,active,4.28,18
1151,풀무원 풀무원 두부,32,풀무원,1500,941,594,20APR2023,active,3.82,17
1152,Corsair K95,21,Corsair,306800,197125,24,24FEB2024,active,4.0,20
1153,3M 테이프 클리너 Mini,47,3M,20000,11235,568,13MAY2026,active,3.5,16
1154,농협 사과 5kg,28,농협,2800,1859,31,03APR2022,active,4.07,14
1155,카터스 맨투맨 Plus,11,카터스,36000,20821,11,26OCT2024,active,4.0,18
1156,Huawei MatePad,16,Huawei,298100,191446,318,19SEP2025,active,4.41,17
1157,뉴발란스키즈 반팔티 Max,11,뉴발란스키즈,15000,9459,0,01SEP2024,soldout,4.12,17
1158,민음사 무진기행 Mini,51,민음사,12400,9024,434,20MAY2022,active,4.11,18
1159,Ottogi 햄 캔 Plus,34,Ottogi,7800,5730,135,08APR2023,active,3.6,10
1160,Pulmuone 햇반 Basic,32,Pulmuone,1500,877,195,10JAN2024,active,3.82,17
1161,GS Fresh 당근 1kg Basic,29,GS Fresh,5800,3678,132,06JAN2025,active,4.06,16
1162,농협 감자 3kg Basic,29,농협,2100,1335,85,11FEB2025,active,4.16,25
1163,YES24 와인 입문 Basic,55,YES24,20800,12164,475,27MAR2022,active,4.18,22
1164,LG생활건강 샴푸 700ml Max,44,LG생활건강,20500,15039,323,12MAY2025,active,3.9,20
1165,풀무원 바나나 1송이,28,풀무원,4300,3064,179,21MAR2025,active,4.41,22
1166,Levi's 501 Jeans Pro,4,Levi's,32800,19476,515,20JUL2023,active,4.05,21
1167,ZARA Basic Tee Plus,3,ZARA,22300,14145,174,05MAR2022,active,3.62,21
1168,ZARA Culotte Max,8,ZARA,16100,9246,20,27JUN2023,soldout,3.55,20
1169,CJ 제일제당 닭가슴살 2kg Basic,30,CJ 제일제당,16100,11181,104,23DEC2022,soldout,4.07,14
1170,Apple Apple Watch Premium,17,Apple,263200,152107,577,07SEP2023,active,3.89,27
1171,맥 맥 립스틱,65,맥,76100,59111,442,17FEB2025,active,4.33,18
1172,Uniqlo EZY Ankle Pro,4,Uniqlo,21600,15758,48,16NOV2024,active,4.12,26
